"","Query_gene","B73","Tzi8","Ky21","M162W","Ms71","Oh7B","Oh43","M37W","Mo18W","NC350","HP301","Il14H","P39","CML52","CML69","Ki11","CML228","CML247","CML277","CML322","CML333","Ki3","CML103","Tx303","NC358","B97","occurance_genome","Min_copy","Max_copy","spread"
"181","Zm00001eb014900_T001",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,26,1,2,1
"182","Zm00001eb015000_T001",1,2,1,2,1,1,2,1,2,2,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,1,26,1,2,1
"183","Zm00001eb015070_T001",1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,26,1,2,1
"184","Zm00001eb015170_T002",1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,26,1,3,2
"185","Zm00001eb015290_T001",1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,26,1,2,1
"186","Zm00001eb015390_T001",1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,26,1,2,1
"187","Zm00001eb015420_T001",1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,26,1,2,1
"188","Zm00001eb015490_T001",1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,26,1,2,1
"189","Zm00001eb015660_T003",1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,26,1,3,2
"190","Zm00001eb015670_T001",1,0,2,0,0,0,3,0,0,0,0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,6,0,3,3
"191","Zm00001eb015700_T003",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,26,1,2,1
"192","Zm00001eb015770_T001",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,26,1,2,1
"193","Zm00001eb015850_T001",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,26,1,2,1
"194","Zm00001eb015880_T002",1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,26,1,2,1
"195","Zm00001eb015950_T001",1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,26,1,2,1
"196","Zm00001eb016090_T002",1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,2,1,1,1,1,25,0,2,2
"197","Zm00001eb016170_T002",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,26,1,2,1
"198","Zm00001eb016540_T004",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,26,1,2,1
"199","Zm00001eb016580_T001",1,1,1,1,1,1,1,2,1,1,1,1,1,2,2,1,1,2,1,1,1,1,1,2,2,1,26,1,2,1
"200","Zm00001eb016610_T001",1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,26,1,2,1
"201","Zm00001eb016630_T001",1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,26,1,2,1
"202","Zm00001eb016660_T001",1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,26,1,2,1
"203","Zm00001eb016680_T002",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,26,1,2,1
"204","Zm00001eb016730_T002",1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,26,1,2,1
"205","Zm00001eb016980_T001",1,0,1,1,2,2,0,1,2,1,1,1,1,1,0,0,1,0,1,0,0,0,1,2,1,0,17,0,2,2
"206","Zm00001eb017210_T001",1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,2,1,1,1,1,2,1,2,1,1,26,1,2,1
"207","Zm00001eb017240_T001",1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,26,1,2,1
"208","Zm00001eb017360_T001",1,0,1,0,0,1,0,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,2,2
"209","Zm00001eb017520_T001",1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,26,1,2,1
"210","Zm00001eb017570_T001",1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,26,1,2,1
"211","Zm00001eb017630_T001",1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,26,1,2,1
"212","Zm00001eb017880_T001",1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,26,1,2,1
"213","Zm00001eb017910_T001",1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,26,1,2,1
"214","Zm00001eb018220_T001",1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,3
"215","Zm00001eb018560_T002",1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,26,1,2,1
"216","Zm00001eb018570_T001",1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,26,1,2,1
"217","Zm00001eb018870_T001",1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,26,1,2,1
"218","Zm00001eb018960_T001",1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,26,1,2,1
"219","Zm00001eb019130_T001",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,26,1,2,1
"220","Zm00001eb019160_T002",1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,26,1,2,1
"221","Zm00001eb019440_T002",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,26,1,2,1
"222","Zm00001eb019460_T001",1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,26,1,2,1
"223","Zm00001eb019570_T001",1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,26,1,2,1
"224","Zm00001eb019580_T004",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,26,1,2,1
"225","Zm00001eb019620_T001",1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,1,2,2,1,2,1,2,26,1,2,1
"226","Zm00001eb019840_T001",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,26,1,2,1
"227","Zm00001eb020060_T002",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,26,1,2,1
"228","Zm00001eb020080_T001",1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,26,1,2,1
"229","Zm00001eb020170_T001",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,26,1,2,1
"230","Zm00001eb020250_T001",1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,26,1,2,1
"231","Zm00001eb020300_T001",1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,26,1,2,1
"232","Zm00001eb020380_T005",1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,26,1,2,1
"233","Zm00001eb020430_T001",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,26,1,2,1
"234","Zm00001eb020450_T001",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,26,1,2,1
"235","Zm00001eb020470_T001",1,2,1,2,1,2,2,2,1,1,2,2,2,1,2,1,2,1,2,1,2,2,2,1,1,2,26,1,2,1
"236","Zm00001eb020530_T001",1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,26,1,2,1
"237","Zm00001eb020620_T001",1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,26,1,2,1
"238","Zm00001eb020680_T001",1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,26,1,2,1
"239","Zm00001eb020790_T001",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,26,1,2,1
"240","Zm00001eb020890_T001",1,1,1,1,1,1,1,1,2,1,1,1,2,1,2,1,1,1,1,1,2,1,1,1,2,1,26,1,2,1
"241","Zm00001eb020900_T001",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,26,1,2,1
"242","Zm00001eb021080_T001",1,1,1,1,1,1,1,5,1,2,3,1,2,1,1,1,1,4,2,2,1,1,2,1,2,1,26,1,5,4
"243","Zm00001eb021090_T001",1,1,1,1,1,1,1,6,1,2,1,1,1,1,1,1,1,6,1,2,1,1,1,1,4,1,26,1,6,5
"244","Zm00001eb021230_T001",1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,26,1,2,1
"245","Zm00001eb021300_T001",1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,26,1,3,2
"246","Zm00001eb021320_T001",1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,2,2,1,1,2,1,1,1,2,1,26,1,2,1
"247","Zm00001eb021350_T001",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,26,1,2,1
"248","Zm00001eb021420_T001",1,1,1,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,26,1,2,1
"249","Zm00001eb021430_T001",1,1,2,1,1,1,1,1,1,1,1,1,2,1,2,2,2,1,2,1,1,1,1,1,2,3,26,1,3,2
"250","Zm00001eb021450_T001",1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,26,1,2,1
"251","Zm00001eb021470_T001",1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,26,1,2,1
"252","Zm00001eb021510_T001",1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,26,1,2,1
"253","Zm00001eb021550_T001",1,1,1,2,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,26,1,2,1
"254","Zm00001eb021780_T001",1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,2,1,1,26,1,2,1
"255","Zm00001eb021920_T001",1,1,1,1,1,1,1,2,1,1,2,1,1,2,1,2,1,2,1,2,1,1,1,1,2,1,26,1,2,1
"256","Zm00001eb022040_T001",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,26,1,2,1
"257","Zm00001eb022070_T001",1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,26,1,2,1
"258","Zm00001eb022240_T001",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,26,1,2,1
"259","Zm00001eb022280_T002",1,1,1,2,1,2,1,2,1,2,1,2,2,2,2,2,1,1,2,1,1,1,1,1,1,1,26,1,2,1
"260","Zm00001eb022360_T001",1,1,1,1,1,1,1,2,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,26,1,2,1
"261","Zm00001eb022380_T001",1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,26,1,2,1
"262","Zm00001eb022520_T001",1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2
"263","Zm00001eb022580_T001",1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,26,1,2,1
"264","Zm00001eb022650_T001",1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,26,1,2,1
"265","Zm00001eb022720_T001",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,26,1,2,1
"266","Zm00001eb022790_T001",1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,26,1,2,1
"267","Zm00001eb022860_T004",1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,2,1,1,1,1,26,1,2,1
"268","Zm00001eb022910_T002",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,26,1,2,1
"269","Zm00001eb022980_T001",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,26,1,2,1
"270","Zm00001eb023010_T001",1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,26,1,2,1
"271","Zm00001eb023020_T001",1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,26,1,2,1
"272","Zm00001eb023210_T001",1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,26,1,2,1
"273","Zm00001eb023230_T001",1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,26,1,2,1
"274","Zm00001eb023280_T001",1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,26,1,2,1
"275","Zm00001eb023490_T001",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,26,1,2,1
"276","Zm00001eb023530_T001",1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,26,1,2,1
"277","Zm00001eb023570_T001",1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,2,1,1,2,1,2,1,2,2,1,1,26,1,2,1
"278","Zm00001eb023620_T002",1,1,2,2,1,1,1,2,2,1,1,1,1,1,2,1,1,1,1,2,1,1,1,2,2,1,26,1,2,1
"279","Zm00001eb023660_T001",1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,26,1,2,1
"280","Zm00001eb023690_T001",1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,26,1,2,1
"281","Zm00001eb023770_T001",1,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,6,0,2,2
"282","Zm00001eb023970_T001",1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,26,1,2,1
"283","Zm00001eb023980_T001",1,2,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,2,1,1,1,1,1,24,0,2,2
"284","Zm00001eb024120_T001",1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,26,1,2,1
"285","Zm00001eb024550_T001",1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,26,1,2,1
"286","Zm00001eb024600_T001",1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,26,1,2,1
"287","Zm00001eb024670_T001",1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,26,1,2,1
"288","Zm00001eb024820_T001",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,26,1,2,1
"289","Zm00001eb025050_T001",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,26,1,2,1
"290","Zm00001eb025100_T001",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,26,1,2,1
"291","Zm00001eb025260_T001",1,0,0,0,2,1,1,0,2,0,1,1,1,1,0,0,0,0,2,1,0,0,1,0,0,1,13,0,2,2
"292","Zm00001eb025350_T001",1,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,1,26,1,2,1
"293","Zm00001eb025460_T002",1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,26,1,2,1
"294","Zm00001eb025490_T002",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,26,1,2,1
"295","Zm00001eb025540_T001",1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,26,1,2,1
"296","Zm00001eb025570_T002",1,2,2,1,1,1,1,1,2,2,2,1,1,1,2,1,2,2,2,2,1,1,2,1,2,2,26,1,2,1
"297","Zm00001eb025780_T001",1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,26,1,2,1
"298","Zm00001eb025800_T001",1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,26,1,2,1
"299","Zm00001eb025840_T001",1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,26,1,2,1
"300","Zm00001eb025970_T001",1,1,1,1,1,2,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,23,0,2,2
"301","Zm00001eb026060_T001",1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,26,1,2,1
"302","Zm00001eb026090_T001",1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,26,1,2,1
"303","Zm00001eb026100_T001",1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,26,1,2,1
"304","Zm00001eb026340_T001",1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,26,1,2,1
"305","Zm00001eb026490_T001",1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,3,1,1,1,2,1,1,1,3,1,26,1,3,2
"306","Zm00001eb026640_T001",1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,26,1,2,1
"307","Zm00001eb026670_T001",1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,2,1,1,2,1,2,1,1,1,1,26,1,2,1
"308","Zm00001eb026690_T001",1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,26,1,2,1
"309","Zm00001eb026820_T001",1,1,1,1,0,0,0,0,2,0,0,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0,12,0,2,2
"310","Zm00001eb027000_T001",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,26,1,2,1
"311","Zm00001eb027100_T003",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,26,1,3,2
"312","Zm00001eb027770_T001",1,1,0,0,1,2,1,2,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,2,24,0,2,2
"313","Zm00001eb027780_T001",1,1,0,0,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,24,0,2,2
"314","Zm00001eb027970_T002",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,26,1,2,1
"315","Zm00001eb028020_T002",1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,26,1,2,1
"316","Zm00001eb028200_T001",1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,26,1,2,1
"317","Zm00001eb028250_T001",1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,26,1,2,1
"318","Zm00001eb028300_T001",1,1,0,1,1,0,1,1,2,1,1,2,2,1,1,1,1,1,1,1,0,1,1,1,1,1,23,0,2,2
"319","Zm00001eb028330_T001",1,1,2,1,2,1,2,1,1,2,2,1,1,1,1,1,1,2,2,1,1,1,2,1,2,1,26,1,2,1
"320","Zm00001eb028500_T001",1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,26,1,2,1
"321","Zm00001eb028580_T001",1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,26,1,2,1
"322","Zm00001eb028670_T002",1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,26,1,2,1
"323","Zm00001eb028720_T001",1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,26,1,2,1
"324","Zm00001eb028750_T002",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,2,1,1,2,26,1,2,1
"325","Zm00001eb028920_T001",1,1,0,0,0,0,1,1,0,2,0,0,0,0,1,1,1,0,1,1,0,1,1,1,1,1,15,0,2,2
"326","Zm00001eb029020_T001",1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,26,1,2,1
"327","Zm00001eb029400_T001",1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,26,1,2,1
"328","Zm00001eb029610_T001",1,1,2,1,1,1,1,3,3,1,1,1,3,1,2,1,1,1,1,1,1,1,1,1,1,1,26,1,3,2
"329","Zm00001eb030010_T001",1,1,2,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,2,1,2,2,1,1,2,26,1,2,1
"330","Zm00001eb030240_T001",1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,26,1,2,1
"331","Zm00001eb030340_T001",1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,2,1,26,1,2,1
"332","Zm00001eb030360_T001",1,0,0,1,0,0,1,1,2,0,0,0,0,0,1,0,1,1,0,1,1,0,2,0,0,1,12,0,2,2
"333","Zm00001eb030400_T001",1,2,2,1,1,1,2,2,1,2,1,1,1,1,1,1,2,2,1,1,1,2,1,1,2,1,26,1,2,1
"334","Zm00001eb030410_T001",1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,26,1,2,1
"335","Zm00001eb030480_T001",1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,26,1,2,1
"336","Zm00001eb030530_T003",1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,26,1,2,1
"337","Zm00001eb030550_T001",1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,1,1,1,1,1,1,1,2,1,26,1,2,1
"338","Zm00001eb030860_T001",1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,7,0,2,2
"339","Zm00001eb031040_T001",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,26,1,2,1
"340","Zm00001eb031100_T001",1,2,5,0,1,0,0,1,1,1,0,0,0,2,1,2,0,1,0,0,2,0,1,0,1,1,15,0,5,5
"341","Zm00001eb031130_T001",1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,26,1,2,1
"342","Zm00001eb031150_T002",1,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,2,2
"343","Zm00001eb031160_T001",1,2,1,2,2,1,1,1,1,2,1,1,1,1,1,1,2,2,1,1,1,1,1,1,2,1,26,1,2,1
"344","Zm00001eb031340_T001",1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,26,1,2,1
"345","Zm00001eb031350_T001",1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,26,1,2,1
"346","Zm00001eb031420_T001",1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,7,0,2,2
"347","Zm00001eb031510_T002",1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,1,1,1,1,26,1,2,1
"348","Zm00001eb031560_T002",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,26,1,2,1
"349","Zm00001eb031610_T002",1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,26,1,2,1
"350","Zm00001eb031670_T001",1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,26,1,2,1
"351","Zm00001eb031760_T001",1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,26,1,2,1
"352","Zm00001eb031830_T001",1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,2,2,1,1,2,1,1,1,1,1,1,26,1,2,1
"353","Zm00001eb031930_T002",1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,26,1,2,1
"354","Zm00001eb031940_T001",1,1,1,1,1,1,1,1,2,2,2,1,2,1,1,1,1,1,1,1,2,1,2,3,1,1,26,1,3,2
"355","Zm00001eb031970_T001",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,26,1,4,3
"356","Zm00001eb032000_T002",1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,26,1,2,1
"357","Zm00001eb032380_T002",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,26,1,2,1
"358","Zm00001eb032640_T005",1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,25,0,2,2
"359","Zm00001eb032650_T001",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,26,1,2,1
"360","Zm00001eb032890_T001",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,0,1,1,1,25,0,2,2
"361","Zm00001eb033040_T001",1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,2,1,1,1,26,1,2,1
"362","Zm00001eb033060_T001",1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,26,1,3,2
